seq_ID,seq_start,seq_end,gene1
MT3_1024,23,775,g1866
MT3_1024,3669,4776,g1867
MT3_1024,5206,5936,g1868
MT3_1025,3394,4478,g1869
MT3_1025,4955,9307,g1870
MT3_1025,11303,11636,g1871
MT3_1026,1,1024,g1872
MT3_1026,2753,4149,g1873
MT3_1026,4794,5210,g1874
MT3_1027,774,3195,g1875
MT3_1028,1,522,g1876
MT3_1028,1820,3697,g1877
MT3_1029,1,1135,g1878
MT3_1029,1193,2740,g1879
MT3_1030,384,2472,g1880
MT3_1030,2829,4587,g1881
MT3_1031,1305,2068,g1882
MT3_1031,2624,5158,g1883
MT3_1032,1721,3149,g1884
MT3_1033,706,1868,g1885
MT3_1034,271,4336,g1886
MT3_1034,5576,6411,g1887
MT3_1035,1,400,g1888
MT3_1036,321,1223,g1889
MT3_1037,1,1010,g1890
MT3_1037,2854,3912,g1891
MT3_1039,1859,2314,g1892
MT3_1040,1911,3012,g1893
MT3_1042,154,354,g1894
MT3_1042,4154,5067,g1895
MT3_1044,165,1451,g1896
MT3_1044,3977,5671,g1897
MT3_1044,6510,7041,g1898
MT3_1045,1,859,g1899
MT3_1045,1086,2135,g1900
MT3_1045,2654,3853,g1901
MT3_1046,1,1321,g1902
MT3_1046,1938,4254,g1903
MT3_1047,1,864,g1904
MT3_1047,2155,5172,g1905
MT3_1048,1,580,g1906
MT3_1048,1420,3090,g1907
MT3_1049,400,1962,g1908
MT3_1049,2368,4272,g1909
MT3_1049,4990,5966,g1910
MT3_1049,6015,6572,g1911
MT3_1050,2325,5656,g1912
MT3_1051,1,2572,g1913
MT3_1052,51,445,g1914
MT3_1052,1398,5997,g1915
MT3_1053,172,1344,g1916
MT3_1053,1675,2003,g1917
MT3_1054,3149,3687,g1918
MT3_1055,1,3781,g1919
MT3_1056,952,2629,g1920
MT3_1056,3199,4095,g1921
MT3_1056,5265,7447,g1922
MT3_1057,1972,3921,g1923
MT3_1058,2716,4391,g1924
MT3_1058,6338,6658,g1925
MT3_1060,343,1162,g1926
MT3_1060,2212,3637,g1927
MT3_1061,1,413,g1928
MT3_1061,1387,2946,g1929
MT3_1063,1,386,g1930
MT3_1064,495,1296,g1931
MT3_1064,3219,7039,g1932
MT3_1065,4867,5145,g1933
MT3_1066,1,3627,g1934
MT3_1067,179,1753,g1935
MT3_1067,2645,3840,g1936
MT3_1067,5862,7813,g1937
MT3_1068,502,1573,g1938
MT3_1068,1825,2365,g1939
MT3_1069,69,5381,g1940
MT3_1070,2036,3334,g1941
MT3_1071,1,522,g1942
MT3_1071,596,3348,g1943
MT3_1072,1,293,g1944
MT3_1073,1,424,g1945
MT3_1073,4006,4738,g1946
MT3_1074,343,3262,g1947
MT3_1075,2985,6294,g1948
MT3_1076,1,4929,g1949
MT3_1077,355,1868,g1950
MT3_1077,4152,4463,g1951
MT3_1078,1,709,g1952
MT3_1078,1145,1815,g1953
MT3_1079,956,3120,g1954
MT3_1079,4073,5380,g1955
MT3_1079,5557,6127,g1956
MT3_1080,1,634,g1957
MT3_1080,660,971,g1958
MT3_1081,1,221,g1959
MT3_1082,1,1072,g1960
MT3_1082,1650,2099,g1961
MT3_1083,1,1429,g1962
MT3_1083,1652,2841,g1963
MT3_1084,1,909,g1964
MT3_1084,1347,3056,g1965
MT3_1085,136,2749,g1966
MT3_1087,2781,5358,g1967
MT3_1087,5901,9336,g1968
MT3_1088,1,279,g1969
MT3_1088,3945,8233,g1970
MT3_1089,49,1140,g1971
MT3_1089,1475,2218,g1972
MT3_1089,2300,4159,g1973
MT3_1089,5027,6694,g1974
MT3_1090,111,3164,g1975
MT3_1091,1,3213,g1976
MT3_1092,1175,1951,g1977
MT3_1093,1,3532,g1978
MT3_1094,1,433,g1979
MT3_1094,4515,7950,g1980
MT3_1094,7975,8304,g1981
MT3_1095,1,583,g1982
MT3_1096,32,4162,g1983
MT3_1097,1,1755,g1984
MT3_1097,1905,2894,g1985
MT3_1098,787,2593,g1986
MT3_1099,582,1726,g1987
MT3_1099,3303,3684,g1988
MT3_1100,1687,2255,g1989
MT3_1101,1,403,g1990
MT3_1101,1125,3683,g1991
MT3_1102,152,508,g1992
MT3_1102,1438,3147,g1993
MT3_1103,1,2778,g1994
MT3_1103,4516,7134,g1995
MT3_1104,466,2014,g1996
MT3_1104,2320,3853,g1997
MT3_1105,1,4494,g1998
MT3_1105,5096,5686,g1999
MT3_1105,8084,8722,g2000
MT3_1106,762,3802,g2001
MT3_1106,3955,4743,g2002
MT3_1107,830,1126,g2003
MT3_1107,1397,3180,g2004
MT3_1108,1179,2270,g2005
MT3_1109,1,3446,g2006
MT3_1110,1,317,g2007
MT3_1110,3592,4479,g2008
MT3_1110,4810,5027,g2009
MT3_1111,127,1449,g2010
MT3_1111,1890,3573,g2011
MT3_1111,4182,5244,g2012
MT3_1111,5716,8017,g2013
MT3_1111,8228,8471,g2014
MT3_1112,2141,4582,g2015
MT3_1112,5480,6540,g2016
MT3_1112,7207,7800,g2017
MT3_1112,12862,13188,g2018
MT3_1113,1,294,g2019
MT3_1113,409,1020,g2020
MT3_1113,1195,3192,g2021
MT3_1113,3987,7346,g2022
MT3_1115,1,1673,g2023
MT3_1116,976,2032,g2024
MT3_1118,1,765,g2025
MT3_1118,2569,5282,g2026
MT3_1118,5922,6610,g2027
MT3_1119,1,1158,g2028
MT3_1119,1882,3156,g2029
MT3_1121,155,766,g2030
MT3_1121,1544,4229,g2031
MT3_1122,112,2151,g2032
MT3_1122,2882,3901,g2033
MT3_1123,1344,2159,g2034
MT3_1124,707,1703,g2035
MT3_1124,2460,3157,g2036
MT3_1125,1,832,g2037
MT3_1126,1,1765,g2038
MT3_1126,2325,3212,g2039
MT3_1126,4273,5422,g2040
MT3_1126,6148,7209,g2041
MT3_1126,8491,8952,g2042
MT3_1127,2612,3505,g2043
MT3_1128,1,574,g2044
MT3_1128,1770,3767,g2045
MT3_1128,3947,5792,g2046
MT3_1129,229,1674,g2047
MT3_1129,2957,5216,g2048
MT3_1129,5730,6089,g2049
MT3_1130,1,490,g2050
MT3_1130,1141,1868,g2051
MT3_1131,2450,3585,g2052
MT3_1133,1,2226,g2053
MT3_1134,4139,6531,g2054
MT3_1134,8354,9179,g2055
MT3_1135,1653,7114,g2056
MT3_1136,442,2580,g2057
MT3_1136,3013,3782,g2058
MT3_1136,4082,5224,g2059
MT3_1136,5701,6486,g2060
MT3_1136,6681,7472,g2061
MT3_1136,10211,11896,g2062
MT3_1136,12819,16172,g2063
MT3_1137,968,1267,g2064
MT3_1137,1770,2367,g2065
MT3_1137,2840,3948,g2066
MT3_1138,1,1566,g2067
MT3_1138,4706,5671,g2068
MT3_1139,701,2101,g2069
MT3_1139,3213,3590,g2070
MT3_1140,800,4283,g2071
MT3_1141,1,931,g2072
MT3_1142,1,641,g2073
MT3_1142,1296,1676,g2074
MT3_1142,7203,8885,g2075
MT3_1142,10061,10771,g2076
MT3_1143,2340,4029,g2077
MT3_1144,1,2878,g2078
MT3_1145,1,1941,g2079
MT3_1145,3594,5113,g2080
MT3_1145,6031,7151,g2081
MT3_1145,8022,8687,g2082
MT3_1146,1278,2462,g2083
MT3_1146,4117,6954,g2084
MT3_1147,3899,4722,g2085
MT3_1148,1,886,g2086
MT3_1148,1568,2158,g2087
MT3_1148,2538,3362,g2088
MT3_1148,4257,5456,g2089
MT3_1149,1,610,g2090
MT3_1149,1707,1955,g2091
MT3_1149,2658,4312,g2092
MT3_1150,1786,3062,g2093
MT3_1151,1024,2475,g2094
MT3_1151,4135,5841,g2095
MT3_1152,631,978,g2096
MT3_1152,3816,6884,g2097
MT3_1152,8475,9189,g2098
MT3_1153,570,2135,g2099
MT3_1153,2454,3799,g2100
MT3_1154,5179,6795,g2101
MT3_1155,30,1246,g2102
MT3_1155,1922,3061,g2103
MT3_1155,3170,3985,g2104
MT3_1155,5573,5893,g2105
MT3_1156,1,1114,g2106
MT3_1156,2891,4062,g2107
MT3_1157,1,944,g2108
MT3_1158,321,1505,g2109
MT3_1158,3073,3710,g2110
MT3_1159,1002,1759,g2111
MT3_1160,656,2380,g2112
MT3_1160,4036,4326,g2113
MT3_1160,5544,6569,g2114
MT3_1161,447,1981,g2115
MT3_1161,2203,3928,g2116
MT3_1161,4424,4717,g2117
MT3_1162,1,5091,g2118
MT3_1163,4123,4672,g2119
MT3_1164,1626,2430,g2120
MT3_1164,3146,5210,g2121
MT3_1164,5345,6887,g2122
MT3_1165,1,536,g2123
MT3_1165,1479,3240,g2124
MT3_1166,978,2810,g2125
MT3_1166,3887,5976,g2126
MT3_1167,1,229,g2127
MT3_1167,1088,2569,g2128
MT3_1168,1,6551,g2129
MT3_1169,756,1655,g2130
MT3_1169,5251,5919,g2131
MT3_1170,1,1787,g2132
MT3_1170,2298,3263,g2133
MT3_1171,1,479,g2134
MT3_1171,827,2190,g2135
MT3_1171,2504,3499,g2136
MT3_1171,5138,6116,g2137
MT3_1172,2200,3830,g2138
MT3_1173,153,1261,g2139
MT3_1173,2013,5417,g2140
MT3_1173,6689,7398,g2141
MT3_1174,1498,3214,g2142
MT3_1174,4564,8326,g2143
MT3_1175,11,1183,g2144
MT3_1175,2949,3977,g2145
MT3_1176,1494,2156,g2146
MT3_1176,2798,4870,g2147
MT3_1177,1,2030,g2148
MT3_1177,2324,3342,g2149
MT3_1178,394,2173,g2150
MT3_1178,2675,3184,g2151
MT3_1179,1524,3233,g2152
MT3_1180,408,1478,g2153
MT3_1180,2529,3194,g2154
MT3_1180,3987,4850,g2155
MT3_1180,6097,7645,g2156
MT3_1180,8400,12910,g2157
MT3_1180,12962,13687,g2158
MT3_1181,1,1480,g2159
MT3_1181,1921,2870,g2160
MT3_1181,3487,4152,g2161
MT3_1181,4843,5447,g2162
MT3_1182,687,1283,g2163
MT3_1182,2129,5320,g2164
MT3_1183,1,1348,g2165
MT3_1183,2023,2495,g2166
MT3_1184,588,1684,g2167
MT3_1185,1,3142,g2168
MT3_1186,2539,3277,g2169
MT3_1187,1,260,g2170
MT3_1187,1488,2801,g2171
MT3_1188,218,572,g2172
MT3_1188,1154,3061,g2173
MT3_1189,1160,2324,g2174
MT3_1189,2933,5870,g2175
MT3_1190,55,909,g2176
MT3_1190,1227,2902,g2177
MT3_1191,1,1043,g2178
MT3_1191,1354,3759,g2179
MT3_1191,4029,4280,g2180
MT3_1192,265,1635,g2181
MT3_1192,2377,4266,g2182
MT3_1192,5232,11487,g2183
MT3_1193,2445,3542,g2184
MT3_1193,4034,5702,g2185
MT3_1194,1489,2594,g2186
MT3_1194,3177,3431,g2187
MT3_1195,602,993,g2188
MT3_1195,2577,2888,g2189
MT3_1195,4140,5140,g2190
MT3_1195,8190,9225,g2191
MT3_1195,10207,11523,g2192
MT3_1195,11835,12482,g2193
MT3_1196,1,556,g2194
MT3_1196,1982,3106,g2195
MT3_1197,1,552,g2196
MT3_1197,766,2499,g2197
MT3_1197,2789,3138,g2198
MT3_1198,1,2326,g2199
MT3_1198,2932,3667,g2200
MT3_1198,5253,6771,g2201
MT3_1199,1,2079,g2202
MT3_1199,2785,4224,g2203
MT3_1200,1,1356,g2204
MT3_1201,1,2077,g2205
MT3_1201,2953,3513,g2206
MT3_1202,3141,4233,g2207
MT3_1203,849,1729,g2208
MT3_1203,2955,4595,g2209
MT3_1203,5438,6779,g2210
MT3_1205,1,578,g2211
MT3_1205,1079,2193,g2212
MT3_1205,2830,3457,g2213
MT3_1206,1,971,g2214
MT3_1206,1458,7470,g2215
MT3_1207,3298,3800,g2216
MT3_1208,780,3051,g2217
MT3_1208,3717,4454,g2218
MT3_1208,4857,5359,g2219
MT3_1209,1801,2205,g2220
MT3_1209,2394,4131,g2221
MT3_1210,223,5183,g2222
MT3_1211,1,789,g2223
MT3_1211,1110,1460,g2224
MT3_1211,2103,4051,g2225
MT3_1212,64,609,g2226
MT3_1212,750,2613,g2227
MT3_1212,3194,5031,g2228
MT3_1212,5911,6705,g2229
MT3_1213,658,2022,g2230
MT3_1214,1,3274,g2231
MT3_1216,596,3678,g2232
MT3_1217,3,916,g2233
MT3_1217,2210,3008,g2234
MT3_1217,3154,4189,g2235
MT3_1217,4617,5121,g2236
MT3_1218,5475,8610,g2237
MT3_1219,385,2226,g2238
MT3_1219,2980,4471,g2239
MT3_1219,4810,5763,g2240
MT3_1219,7343,8938,g2241
MT3_1219,9273,13803,g2242
MT3_1219,14217,14587,g2243
MT3_1220,1,1054,g2244
MT3_1220,2881,3510,g2245
MT3_1221,1478,2693,g2246
MT3_1221,4581,6648,g2247
MT3_1221,7529,8094,g2248
MT3_1222,1491,3320,g2249
MT3_1223,440,2368,g2250
MT3_1223,2833,3337,g2251
MT3_1223,3646,5644,g2252
MT3_1224,382,1583,g2253
MT3_1224,3109,3985,g2254
MT3_1225,1,680,g2255
MT3_1225,1853,4313,g2256
MT3_1226,1,544,g2257
MT3_1226,1046,5832,g2258
MT3_1227,1624,2790,g2259
MT3_1227,3785,4829,g2260
MT3_1228,1,289,g2261
MT3_1228,1059,3358,g2262
MT3_1228,4425,6789,g2263
MT3_1228,7691,8572,g2264
MT3_1228,9449,11608,g2265
MT3_1229,1,2918,g2266
MT3_1231,1,6959,g2267
MT3_1232,1,2025,g2268
MT3_1232,2444,3338,g2269
MT3_1232,7884,8593,g2270
MT3_1233,1,1675,g2271
MT3_1234,1,126,g2272
MT3_1234,285,935,g2273
MT3_1234,3835,5260,g2274
MT3_1235,1152,1784,g2275
MT3_1235,2401,3534,g2276
MT3_1236,3745,4264,g2277
MT3_1237,1556,3637,g2278
MT3_1237,3783,4743,g2279
MT3_1238,223,2069,g2280
MT3_1238,3246,4763,g2281
MT3_1238,6618,8921,g2282
MT3_1239,1,1376,g2283
MT3_1240,235,2274,g2284
MT3_1241,1,549,g2285
MT3_1241,1700,5224,g2286
MT3_1241,5417,6708,g2287
MT3_1241,7508,7796,g2288
MT3_1242,3972,4611,g2289
MT3_1242,4959,5837,g2290
MT3_1243,1,2234,g2291
MT3_1244,1,1991,g2292
MT3_1244,4502,5326,g2293
MT3_1245,108,1375,g2294
MT3_1245,1435,2860,g2295
MT3_1246,204,1331,g2296
MT3_1246,1613,3343,g2297
MT3_1247,1,2832,g2298
MT3_1248,3514,4510,g2299
MT3_1249,1482,3990,g2300
MT3_1251,1,597,g2301
MT3_1251,1474,2907,g2302
MT3_1252,71,2380,g2303
MT3_1253,686,2359,g2304
MT3_1253,2837,3824,g2305
MT3_1253,4263,5002,g2306
MT3_1255,1,742,g2307
MT3_1255,958,2847,g2308
MT3_1255,4278,7967,g2309
MT3_1255,8279,8716,g2310
MT3_1256,618,1074,g2311
MT3_1256,1576,2909,g2312
MT3_1256,4449,5141,g2313
MT3_1257,798,2600,g2314
MT3_1258,391,1505,g2315
MT3_1258,2226,3212,g2316
MT3_1258,3556,6093,g2317
MT3_1258,6834,7676,g2318
MT3_1258,8957,10072,g2319
MT3_1259,1174,1425,g2320
MT3_1259,3803,5588,g2321
MT3_1260,2773,4269,g2322
MT3_1261,145,735,g2323
MT3_1261,2869,3546,g2324
MT3_1262,606,2741,g2325
MT3_1262,3595,7518,g2326
MT3_1262,8101,9375,g2327
MT3_1262,9485,10552,g2328
MT3_1263,1327,4504,g2329
MT3_1264,1,993,g2330
MT3_1264,1585,3153,g2331
MT3_1264,4362,6488,g2332
MT3_1264,11229,11943,g2333
MT3_1265,1250,3277,g2334
MT3_1266,605,2614,g2335
MT3_1267,618,2391,g2336
MT3_1268,393,1815,g2337
MT3_1269,741,1511,g2338
MT3_1269,3155,4814,g2339
MT3_1270,605,1707,g2340
MT3_1270,2751,3374,g2341
MT3_1270,3589,4905,g2342
MT3_1270,5580,7903,g2343
MT3_1270,14101,15026,g2344
MT3_1271,1,548,g2345
MT3_1271,1015,5476,g2346
MT3_1272,1,621,g2347
MT3_1272,2857,3900,g2348
MT3_1273,1822,2899,g2349
MT3_1274,1462,2126,g2350
MT3_1274,2527,8376,g2351
MT3_1274,9596,10458,g2352
MT3_1275,1,8130,g2353
MT3_1276,1,780,g2354
MT3_1276,1542,2345,g2355
MT3_1276,2535,3230,g2356
MT3_1276,3740,5216,g2357
MT3_1276,5849,6448,g2358
MT3_1277,182,5291,g2359
MT3_1278,875,2765,g2360
MT3_1279,2695,3306,g2361
MT3_1280,1,3454,g2362
MT3_1280,4992,5657,g2363
MT3_1281,1,5558,g2364
MT3_1282,1914,5120,g2365
MT3_1282,7105,7325,g2366
MT3_1283,1,895,g2367
MT3_1284,459,1743,g2368
MT3_1284,3383,5183,g2369
MT3_1285,684,1633,g2370
MT3_1285,2861,3808,g2371
MT3_1286,2742,4420,g2372
MT3_1287,1,1037,g2373
MT3_1287,1476,2867,g2374
MT3_1288,1,939,g2375
MT3_1288,1559,3337,g2376
MT3_1289,302,1690,g2377
MT3_1289,2463,3181,g2378
MT3_1289,3284,3688,g2379
MT3_1290,717,1660,g2380
MT3_1290,2379,3077,g2381
MT3_1291,1506,2744,g2382
MT3_1292,791,2193,g2383
MT3_1293,1495,3663,g2384
MT3_1294,179,2273,g2385
MT3_1294,2656,3987,g2386
MT3_1295,276,761,g2387
MT3_1295,1159,4220,g2388
MT3_1296,1181,3387,g2389
MT3_1297,1,1091,g2390
MT3_1298,635,3231,g2391
MT3_1298,3800,5200,g2392
MT3_1298,7620,8992,g2393
MT3_1299,1,2400,g2394
MT3_1300,1334,3026,g2395
MT3_1300,3270,3890,g2396
MT3_1301,155,1088,g2397
MT3_1301,1166,1839,g2398
MT3_1301,2359,3414,g2399
MT3_1302,1239,2252,g2400
MT3_1302,3749,4198,g2401
MT3_1302,4329,5102,g2402
MT3_1302,5769,6224,g2403
MT3_1302,7779,9539,g2404
MT3_1303,253,1686,g2405
MT3_1303,4334,6726,g2406
MT3_1304,27,1165,g2407
MT3_1304,1733,3935,g2408
MT3_1305,1,2883,g2409
MT3_1306,1643,2878,g2410
MT3_1307,531,1583,g2411
MT3_1307,1935,3481,g2412
MT3_1309,347,2596,g2413
MT3_1309,2771,3055,g2414
MT3_1311,2244,2741,g2415
MT3_1311,2886,3303,g2416
MT3_1312,1,306,g2417
MT3_1312,1641,2255,g2418
MT3_1312,2983,3344,g2419
MT3_1313,913,1709,g2420
MT3_1313,2608,4291,g2421
MT3_1313,5511,7697,g2422
MT3_1314,1,1146,g2423
MT3_1314,1414,4479,g2424
MT3_1314,5352,6071,g2425
MT3_1315,2818,4205,g2426
MT3_1315,5123,5992,g2427
MT3_1316,3458,4369,g2428
MT3_1317,1,3963,g2429
MT3_1318,393,5237,g2430
MT3_1319,1,816,g2431
MT3_1319,2849,3756,g2432
MT3_1319,3901,4236,g2433
MT3_1320,1426,2832,g2434
MT3_1321,1,851,g2435
MT3_1321,3595,4799,g2436
MT3_1322,1,399,g2437
MT3_1324,1,367,g2438
MT3_1324,2676,3344,g2439
MT3_1324,6617,7056,g2440
MT3_1324,8247,8888,g2441
MT3_1324,9404,9913,g2442
MT3_1325,3647,3976,g2443
MT3_1326,1272,2788,g2444
MT3_1327,2023,4008,g2445
MT3_1327,4440,5456,g2446
MT3_1328,2085,2885,g2447
MT3_1328,3458,5525,g2448
MT3_1329,1245,1616,g2449
MT3_1329,4051,5007,g2450
MT3_1330,1,2346,g2451
MT3_1330,3655,4602,g2452
MT3_1330,4954,7160,g2453
MT3_1330,7812,8337,g2454
MT3_1331,1,4502,g2455
MT3_1332,1,1523,g2456
MT3_1332,1777,5440,g2457
MT3_1332,6054,7015,g2458
MT3_1333,382,1508,g2459
MT3_1333,3618,4755,g2460
MT3_1333,6225,7131,g2461
MT3_1334,2804,3883,g2462
MT3_1335,537,2054,g2463
MT3_1336,529,3796,g2464
MT3_1338,1,901,g2465
MT3_1338,1115,3450,g2466
MT3_1339,2826,3200,g2467
MT3_1340,62,1383,g2468
MT3_1340,1841,3190,g2469
MT3_1341,114,1428,g2470
MT3_1341,1962,3538,g2471
MT3_1342,690,1661,g2472
MT3_1342,2560,3038,g2473
MT3_1343,1,735,g2474
MT3_1343,3210,4424,g2475
MT3_1344,1,2084,g2476
MT3_1344,2663,3667,g2477
MT3_1344,5196,5447,g2478
MT3_1345,6494,8176,g2479
MT3_1346,1,2263,g2480
MT3_1347,452,1272,g2481
MT3_1348,1108,1647,g2482
MT3_1348,1958,3917,g2483
MT3_1349,1,2698,g2484
MT3_1349,3587,4872,g2485
MT3_1349,6239,9838,g2486
MT3_1350,2436,4053,g2487
MT3_1351,283,1077,g2488
MT3_1351,1291,2349,g2489
MT3_1351,3203,3886,g2490
MT3_1352,980,3016,g2491
MT3_1352,3213,4614,g2492
MT3_1352,5120,6153,g2493
MT3_1353,1,834,g2494
MT3_1353,1290,4061,g2495
MT3_1353,5816,6548,g2496
MT3_1354,54,4070,g2497
MT3_1355,1,249,g2498
MT3_1355,1107,1706,g2499
MT3_1356,494,2910,g2500
MT3_1357,1,914,g2501
MT3_1357,1703,2736,g2502
MT3_1357,2994,4191,g2503
MT3_1358,97,4148,g2504
MT3_1358,5038,5582,g2505
MT3_1359,25,957,g2506
MT3_1359,2850,3611,g2507
MT3_1359,4500,5573,g2508
MT3_1360,85,2088,g2509
MT3_1360,2610,5223,g2510
MT3_1360,8069,8995,g2511
MT3_1360,11023,13369,g2512
MT3_1360,13751,14136,g2513
MT3_1361,1,812,g2514
MT3_1361,1365,3302,g2515
MT3_1361,3639,5300,g2516
MT3_1362,1084,3016,g2517
MT3_1363,1652,3312,g2518
MT3_1363,3720,3935,g2519
MT3_1364,1,2482,g2520
MT3_1364,4272,5813,g2521
MT3_1365,142,3675,g2522
MT3_1365,10348,10857,g2523
MT3_1365,15017,16956,g2524
MT3_1365,17422,18315,g2525
MT3_1366,1,350,g2526
MT3_1366,1127,2011,g2527
MT3_1366,2514,3590,g2528
MT3_1366,3737,4957,g2529
MT3_1366,5511,7187,g2530
MT3_1366,7498,9446,g2531
MT3_1367,610,1809,g2532
MT3_1367,2212,3005,g2533
MT3_1368,1,679,g2534
MT3_1369,1,783,g2535
MT3_1369,1478,2144,g2536
MT3_1370,1,2000,g2537
MT3_1372,1,1206,g2538
MT3_1372,1598,2326,g2539
MT3_1373,164,6247,g2540
MT3_1374,1411,2468,g2541
MT3_1374,3208,4580,g2542
MT3_1374,6231,6862,g2543
MT3_1375,1,1214,g2544
MT3_1376,1,1809,g2545
MT3_1377,2464,3569,g2546
MT3_1377,4189,6084,g2547
MT3_1377,6872,9744,g2548
MT3_1377,10942,11163,g2549
MT3_1377,11409,11715,g2550
MT3_1378,593,4505,g2551
MT3_1379,1681,2812,g2552
MT3_1380,1,1318,g2553
MT3_1380,1824,3848,g2554
MT3_1381,2576,4506,g2555
MT3_1382,1,1935,g2556
MT3_1382,3359,5472,g2557
MT3_1382,5803,6297,g2558
MT3_1383,3969,6298,g2559
MT3_1384,343,3286,g2560
MT3_1385,1363,3936,g2561
MT3_1386,28,1620,g2562
MT3_1387,176,4756,g2563
MT3_1388,1,492,g2564
MT3_1388,812,3591,g2565
MT3_1389,1239,2410,g2566
MT3_1390,540,819,g2567
MT3_1390,1141,2053,g2568
MT3_1390,2974,3591,g2569
MT3_1391,423,1359,g2570
MT3_1392,1,2050,g2571
MT3_1393,3792,5439,g2572
MT3_1394,2091,3490,g2573
MT3_1394,4447,5781,g2574
MT3_1395,784,4796,g2575
MT3_1395,6250,7974,g2576
MT3_1396,1207,1755,g2577
MT3_1397,4,1235,g2578
MT3_1397,2210,3115,g2579
MT3_1398,2491,3114,g2580
MT3_1399,1,296,g2581
MT3_1399,2345,3156,g2582
MT3_1400,1,784,g2583
MT3_1400,1562,2413,g2584
MT3_1400,3324,4238,g2585
MT3_1400,4509,5553,g2586
MT3_1400,6586,6828,g2587
MT3_1401,1,1008,g2588
MT3_1402,929,3031,g2589
MT3_1403,1,194,g2590
MT3_1403,2323,3927,g2591
MT3_1404,1,1084,g2592
MT3_1404,1386,1988,g2593
MT3_1405,1,2030,g2594
MT3_1405,2279,3394,g2595
MT3_1406,1246,3381,g2596
MT3_1407,1,185,g2597
MT3_1407,1180,1938,g2598
MT3_1408,1,616,g2599
MT3_1408,1190,3070,g2600
MT3_1409,1,849,g2601
MT3_1409,1939,3779,g2602
MT3_1410,836,2885,g2603
MT3_1410,3170,3775,g2604
MT3_1411,2108,3089,g2605
MT3_1413,704,2869,g2606
MT3_1413,3953,4265,g2607
MT3_1414,1,2624,g2608
MT3_1414,5649,7269,g2609
MT3_1415,457,2048,g2610
MT3_1415,2745,3262,g2611
MT3_1416,2644,4379,g2612
MT3_1416,4819,11277,g2613
MT3_1417,1021,1840,g2614
MT3_1418,4381,4831,g2615
MT3_1419,939,1883,g2616
MT3_1420,1496,3009,g2617
MT3_1421,1452,2918,g2618
MT3_1421,3341,4957,g2619
MT3_1421,5048,5512,g2620
MT3_1423,2829,4483,g2621
MT3_1424,374,3197,g2622
MT3_1424,4913,6010,g2623
MT3_1424,6673,7525,g2624
MT3_1425,1275,2549,g2625
MT3_1425,2934,5726,g2626
MT3_1425,6064,6856,g2627
MT3_1426,1,268,g2628
MT3_1426,363,1294,g2629
MT3_1426,2143,3471,g2630
MT3_1427,1,293,g2631
MT3_1427,1380,3716,g2632
MT3_1428,252,2287,g2633
MT3_1429,1,3147,g2634
MT3_1430,3064,4439,g2635
MT3_1430,5823,6452,g2636
MT3_1430,6679,7242,g2637
MT3_1431,1,1774,g2638
MT3_1431,3350,4845,g2639
MT3_1431,5863,6651,g2640
MT3_1432,1,2618,g2641
MT3_1434,1485,3598,g2642
MT3_1434,4556,5761,g2643
MT3_1435,625,3786,g2644
MT3_1436,528,1981,g2645
MT3_1437,1127,2263,g2646
MT3_1438,240,1449,g2647
MT3_1438,2723,4855,g2648
MT3_1439,94,2192,g2649
MT3_1440,848,4363,g2650
MT3_1440,4787,6509,g2651
MT3_1440,7027,8563,g2652
MT3_1440,9442,12449,g2653
MT3_1441,624,2016,g2654
MT3_1441,2699,4117,g2655
MT3_1443,1049,3999,g2656
MT3_1444,1,727,g2657
MT3_1444,1852,5059,g2658
MT3_1444,6084,7121,g2659
MT3_1444,9170,10081,g2660
MT3_1445,1,1635,g2661
MT3_1445,3213,3580,g2662
MT3_1446,1138,2781,g2663
MT3_1446,4220,5276,g2664
MT3_1447,1,2224,g2665
MT3_1447,5994,6317,g2666
MT3_1448,1231,2689,g2667
MT3_1449,182,4197,g2668
MT3_1450,1345,2826,g2669
MT3_1451,1,485,g2670
MT3_1451,2393,3874,g2671
MT3_1451,4296,6074,g2672
MT3_1451,6854,8791,g2673
MT3_1452,1,527,g2674
MT3_1452,1133,1480,g2675
MT3_1452,2055,3036,g2676
MT3_1453,327,1781,g2677
MT3_1453,2687,3145,g2678
MT3_1453,3754,4844,g2679
MT3_1454,52,1915,g2680
MT3_1455,2844,3413,g2681
MT3_1456,1,1970,g2682
MT3_1456,4155,5576,g2683
MT3_1456,6859,7367,g2684
MT3_1457,3513,4157,g2685
MT3_1457,5391,7286,g2686
MT3_1457,8049,8915,g2687
MT3_1458,1275,3565,g2688
MT3_1459,845,2377,g2689
MT3_1459,3823,5473,g2690
MT3_1460,256,1491,g2691
MT3_1461,1,1595,g2692
MT3_1461,2291,2893,g2693
MT3_1461,4247,5630,g2694
MT3_1462,1436,4216,g2695
MT3_1462,4934,5797,g2696
MT3_1462,6132,7642,g2697
MT3_1463,1,492,g2698
MT3_1463,3301,6399,g2699
MT3_1465,1,703,g2700
MT3_1465,2672,3769,g2701
MT3_1465,5433,6506,g2702
MT3_1465,7371,8503,g2703
MT3_1465,9556,10227,g2704
MT3_1466,2059,3377,g2705
MT3_1466,3866,4328,g2706
MT3_1467,1,3033,g2707
MT3_1468,157,2658,g2708
MT3_1469,1,511,g2709
MT3_1469,793,1974,g2710
MT3_1469,2519,4015,g2711
