seq_ID,seq_start,seq_end,gene1
NODE_16_length_921157_cov_12.787615,422393,426323,g5273
NODE_16_length_921157_cov_12.787615,431243,431569,g5274
NODE_16_length_921157_cov_12.787615,432197,434513,g5275
NODE_16_length_921157_cov_12.787615,435275,436147,g5276
NODE_16_length_921157_cov_12.787615,436502,437837,g5277
NODE_16_length_921157_cov_12.787615,445863,447829,g5278
NODE_16_length_921157_cov_12.787615,448311,449108,g5279
NODE_16_length_921157_cov_12.787615,449952,452057,g5280
NODE_16_length_921157_cov_12.787615,454077,454607,g5281
NODE_16_length_921157_cov_12.787615,454943,455881,g5282
NODE_16_length_921157_cov_12.787615,456559,457178,g5283
NODE_16_length_921157_cov_12.787615,457893,459087,g5284
NODE_16_length_921157_cov_12.787615,459964,461520,g5285
NODE_16_length_921157_cov_12.787615,461863,462991,g5286
NODE_16_length_921157_cov_12.787615,463122,464842,g5287
NODE_16_length_921157_cov_12.787615,465299,468918,g5288
NODE_16_length_921157_cov_12.787615,469194,471350,g5289
NODE_16_length_921157_cov_12.787615,471733,472357,g5290
NODE_16_length_921157_cov_12.787615,472769,473293,g5291
NODE_16_length_921157_cov_12.787615,473796,474795,g5292
NODE_16_length_921157_cov_12.787615,477185,477656,g5293
NODE_16_length_921157_cov_12.787615,477974,480071,g5294
NODE_16_length_921157_cov_12.787615,480945,482435,g5295
NODE_16_length_921157_cov_12.787615,482814,484507,g5296
NODE_16_length_921157_cov_12.787615,487199,488788,g5297
NODE_16_length_921157_cov_12.787615,490826,492301,g5298
NODE_16_length_921157_cov_12.787615,493175,494723,g5299
NODE_16_length_921157_cov_12.787615,496730,500850,g5300
NODE_16_length_921157_cov_12.787615,501278,503249,g5301
NODE_16_length_921157_cov_12.787615,503998,505404,g5302
NODE_16_length_921157_cov_12.787615,505491,506406,g5303
NODE_16_length_921157_cov_12.787615,513513,518246,g5304
NODE_16_length_921157_cov_12.787615,519984,521415,g5305
NODE_16_length_921157_cov_12.787615,521827,525204,g5306
NODE_16_length_921157_cov_12.787615,526921,529884,g5307
NODE_16_length_921157_cov_12.787615,530358,531417,g5308
NODE_16_length_921157_cov_12.787615,532031,533714,g5309
NODE_16_length_921157_cov_12.787615,534127,535483,g5310
NODE_16_length_921157_cov_12.787615,535950,542245,g5311
NODE_16_length_921157_cov_12.787615,543587,544500,g5312
NODE_16_length_921157_cov_12.787615,545736,546212,g5313
NODE_16_length_921157_cov_12.787615,550330,552360,g5314
NODE_16_length_921157_cov_12.787615,552974,553780,g5315
NODE_16_length_921157_cov_12.787615,554925,556457,g5316
NODE_16_length_921157_cov_12.787615,561123,561853,g5317
NODE_16_length_921157_cov_12.787615,567076,568541,g5318
NODE_16_length_921157_cov_12.787615,570042,571469,g5319
NODE_16_length_921157_cov_12.787615,571913,574483,g5320
NODE_16_length_921157_cov_12.787615,575983,577041,g5321
NODE_16_length_921157_cov_12.787615,577357,580149,g5322
NODE_16_length_921157_cov_12.787615,580764,581768,g5323
NODE_16_length_921157_cov_12.787615,581932,583506,g5324
NODE_16_length_921157_cov_12.787615,584289,586540,g5325
NODE_16_length_921157_cov_12.787615,587588,590372,g5326
NODE_16_length_921157_cov_12.787615,591262,592697,g5327
NODE_16_length_921157_cov_12.787615,593600,595885,g5328
NODE_16_length_921157_cov_12.787615,597685,601526,g5329
NODE_16_length_921157_cov_12.787615,604066,608299,g5330
NODE_16_length_921157_cov_12.787615,612998,617084,g5331
NODE_16_length_921157_cov_12.787615,617974,619367,g5332
NODE_16_length_921157_cov_12.787615,630860,632644,g5333
NODE_16_length_921157_cov_12.787615,634246,637010,g5334
NODE_16_length_921157_cov_12.787615,638053,639167,g5335
NODE_16_length_921157_cov_12.787615,642407,643180,g5336
NODE_16_length_921157_cov_12.787615,643443,647118,g5337
NODE_16_length_921157_cov_12.787615,648787,652119,g5338
NODE_16_length_921157_cov_12.787615,656578,657615,g5339
NODE_16_length_921157_cov_12.787615,663150,663752,g5340
NODE_16_length_921157_cov_12.787615,664314,665767,g5341
NODE_16_length_921157_cov_12.787615,666056,668748,g5342
NODE_16_length_921157_cov_12.787615,669276,673053,g5343
NODE_16_length_921157_cov_12.787615,674429,677631,g5344
NODE_16_length_921157_cov_12.787615,677862,678917,g5345
NODE_16_length_921157_cov_12.787615,681694,686897,g5346
NODE_16_length_921157_cov_12.787615,689149,691353,g5347
NODE_16_length_921157_cov_12.787615,692333,694825,g5348
NODE_16_length_921157_cov_12.787615,695319,697184,g5349
NODE_16_length_921157_cov_12.787615,698064,700442,g5350
NODE_16_length_921157_cov_12.787615,701429,702294,g5351
NODE_16_length_921157_cov_12.787615,715027,716898,g5352
NODE_16_length_921157_cov_12.787615,718114,719016,g5353
NODE_16_length_921157_cov_12.787615,719281,720916,g5354
NODE_16_length_921157_cov_12.787615,721432,723129,g5355
NODE_16_length_921157_cov_12.787615,725089,726411,g5356
NODE_16_length_921157_cov_12.787615,727336,729350,g5357
NODE_16_length_921157_cov_12.787615,729850,731034,g5358
NODE_16_length_921157_cov_12.787615,732882,735944,g5359
NODE_16_length_921157_cov_12.787615,737116,739118,g5360
NODE_16_length_921157_cov_12.787615,739294,743702,g5361
NODE_16_length_921157_cov_12.787615,744978,745511,g5362
NODE_16_length_921157_cov_12.787615,747592,748680,g5363
NODE_16_length_921157_cov_12.787615,750361,751018,g5364
NODE_16_length_921157_cov_12.787615,751673,752990,g5365
NODE_16_length_921157_cov_12.787615,761545,762258,g5366
NODE_16_length_921157_cov_12.787615,765353,768787,g5367
NODE_16_length_921157_cov_12.787615,770249,772592,g5368
NODE_16_length_921157_cov_12.787615,772965,775518,g5369
NODE_16_length_921157_cov_12.787615,776148,776870,g5370
NODE_16_length_921157_cov_12.787615,777324,777751,g5371
NODE_16_length_921157_cov_12.787615,778614,781050,g5372
NODE_16_length_921157_cov_12.787615,781580,784353,g5373
NODE_16_length_921157_cov_12.787615,789281,791094,g5374
NODE_16_length_921157_cov_12.787615,792606,794059,g5375
NODE_16_length_921157_cov_12.787615,794495,802438,g5376
NODE_16_length_921157_cov_12.787615,802906,804642,g5377
NODE_16_length_921157_cov_12.787615,805655,807540,g5378
NODE_16_length_921157_cov_12.787615,811463,812468,g5379
NODE_16_length_921157_cov_12.787615,813016,816149,g5380
NODE_16_length_921157_cov_12.787615,816351,817429,g5381
NODE_16_length_921157_cov_12.787615,819071,819592,g5382
NODE_16_length_921157_cov_12.787615,820297,821650,g5383
NODE_16_length_921157_cov_12.787615,822127,823441,g5384
NODE_16_length_921157_cov_12.787615,825636,827137,g5385
NODE_16_length_921157_cov_12.787615,827711,829478,g5386
NODE_16_length_921157_cov_12.787615,830900,831282,g5387
NODE_16_length_921157_cov_12.787615,832286,834264,g5388
NODE_16_length_921157_cov_12.787615,834715,836268,g5389
NODE_16_length_921157_cov_12.787615,839103,841747,g5390
NODE_16_length_921157_cov_12.787615,842937,847698,g5391
NODE_16_length_921157_cov_12.787615,849847,850380,g5392
NODE_16_length_921157_cov_12.787615,851575,857431,g5393
NODE_16_length_921157_cov_12.787615,857952,858616,g5394
NODE_16_length_921157_cov_12.787615,860273,863515,g5395
NODE_16_length_921157_cov_12.787615,865181,866871,g5396
NODE_16_length_921157_cov_12.787615,869596,871845,g5397
NODE_16_length_921157_cov_12.787615,876242,878357,g5398
NODE_16_length_921157_cov_12.787615,878950,880080,g5399
NODE_16_length_921157_cov_12.787615,880274,882450,g5400
NODE_16_length_921157_cov_12.787615,883283,885227,g5401
NODE_16_length_921157_cov_12.787615,886102,887232,g5402
NODE_16_length_921157_cov_12.787615,888357,889598,g5403
NODE_16_length_921157_cov_12.787615,892652,893289,g5404
NODE_16_length_921157_cov_12.787615,895982,897346,g5405
NODE_16_length_921157_cov_12.787615,911293,912762,g5406
NODE_16_length_921157_cov_12.787615,915550,917817,g5407
NODE_16_length_921157_cov_12.787615,918334,920074,g5408
NODE_17_length_913133_cov_15.528436,1,111,g5409
NODE_17_length_913133_cov_15.528436,1672,2109,g5410
NODE_17_length_913133_cov_15.528436,3515,4417,g5411
NODE_17_length_913133_cov_15.528436,5826,6579,g5412
NODE_17_length_913133_cov_15.528436,7316,8071,g5413
NODE_17_length_913133_cov_15.528436,10054,11854,g5414
NODE_17_length_913133_cov_15.528436,12860,15352,g5415
NODE_17_length_913133_cov_15.528436,18292,19880,g5416
NODE_17_length_913133_cov_15.528436,20619,21862,g5417
NODE_17_length_913133_cov_15.528436,22529,24404,g5418
NODE_17_length_913133_cov_15.528436,26472,28379,g5419
NODE_17_length_913133_cov_15.528436,30296,31687,g5420
NODE_17_length_913133_cov_15.528436,31938,33453,g5421
NODE_17_length_913133_cov_15.528436,34604,36994,g5422
NODE_17_length_913133_cov_15.528436,37161,41638,g5423
NODE_17_length_913133_cov_15.528436,42216,43865,g5424
NODE_17_length_913133_cov_15.528436,47705,49363,g5425
NODE_17_length_913133_cov_15.528436,49962,52999,g5426
NODE_17_length_913133_cov_15.528436,53228,56698,g5427
NODE_17_length_913133_cov_15.528436,61091,62611,g5428
NODE_17_length_913133_cov_15.528436,62690,63547,g5429
NODE_17_length_913133_cov_15.528436,64552,67422,g5430
NODE_17_length_913133_cov_15.528436,67981,68920,g5431
NODE_17_length_913133_cov_15.528436,69580,70530,g5432
NODE_17_length_913133_cov_15.528436,70603,71373,g5433
NODE_17_length_913133_cov_15.528436,72287,73949,g5434
NODE_17_length_913133_cov_15.528436,74848,75408,g5435
NODE_17_length_913133_cov_15.528436,76396,78257,g5436
NODE_17_length_913133_cov_15.528436,80624,81226,g5437
NODE_17_length_913133_cov_15.528436,83163,85229,g5438
NODE_17_length_913133_cov_15.528436,88299,89810,g5439
NODE_17_length_913133_cov_15.528436,94715,95548,g5440
NODE_17_length_913133_cov_15.528436,96525,97853,g5441
NODE_17_length_913133_cov_15.528436,99105,100202,g5442
NODE_17_length_913133_cov_15.528436,103394,104273,g5443
NODE_17_length_913133_cov_15.528436,105293,107206,g5444
NODE_17_length_913133_cov_15.528436,107653,110043,g5445
NODE_17_length_913133_cov_15.528436,110717,113372,g5446
NODE_17_length_913133_cov_15.528436,117638,118730,g5447
NODE_17_length_913133_cov_15.528436,121373,142546,g5448
NODE_17_length_913133_cov_15.528436,142769,144393,g5449
NODE_17_length_913133_cov_15.528436,147999,149267,g5450
NODE_17_length_913133_cov_15.528436,150174,151912,g5451
NODE_17_length_913133_cov_15.528436,152045,152464,g5452
NODE_17_length_913133_cov_15.528436,152501,153100,g5453
NODE_17_length_913133_cov_15.528436,153942,155718,g5454
NODE_17_length_913133_cov_15.528436,156368,159021,g5455
NODE_17_length_913133_cov_15.528436,161161,161670,g5456
NODE_17_length_913133_cov_15.528436,162218,167011,g5457
NODE_17_length_913133_cov_15.528436,167510,169290,g5458
NODE_17_length_913133_cov_15.528436,170122,172229,g5459
NODE_17_length_913133_cov_15.528436,173262,174788,g5460
NODE_17_length_913133_cov_15.528436,175206,176325,g5461
NODE_17_length_913133_cov_15.528436,177616,179130,g5462
NODE_17_length_913133_cov_15.528436,180720,182130,g5463
NODE_17_length_913133_cov_15.528436,183274,184617,g5464
NODE_17_length_913133_cov_15.528436,186993,187602,g5465
NODE_17_length_913133_cov_15.528436,188235,190652,g5466
NODE_17_length_913133_cov_15.528436,192517,195015,g5467
NODE_17_length_913133_cov_15.528436,196725,199871,g5468
NODE_17_length_913133_cov_15.528436,200988,202673,g5469
NODE_17_length_913133_cov_15.528436,203439,208965,g5470
NODE_17_length_913133_cov_15.528436,209462,212294,g5471
NODE_17_length_913133_cov_15.528436,212911,214743,g5472
NODE_17_length_913133_cov_15.528436,216074,218181,g5473
NODE_17_length_913133_cov_15.528436,222106,224906,g5474
NODE_17_length_913133_cov_15.528436,225420,226194,g5475
NODE_17_length_913133_cov_15.528436,226509,228066,g5476
NODE_17_length_913133_cov_15.528436,230166,230885,g5477
NODE_17_length_913133_cov_15.528436,231342,233333,g5478
NODE_17_length_913133_cov_15.528436,233921,239371,g5479
NODE_17_length_913133_cov_15.528436,239879,243526,g5480
NODE_17_length_913133_cov_15.528436,244098,245498,g5481
NODE_17_length_913133_cov_15.528436,246722,249973,g5482
NODE_17_length_913133_cov_15.528436,250656,252229,g5483
NODE_17_length_913133_cov_15.528436,257600,258754,g5484
NODE_17_length_913133_cov_15.528436,260462,262168,g5485
NODE_17_length_913133_cov_15.528436,263253,265333,g5486
NODE_17_length_913133_cov_15.528436,266035,266856,g5487
NODE_17_length_913133_cov_15.528436,268521,277478,g5488
NODE_17_length_913133_cov_15.528436,278139,279574,g5489
NODE_17_length_913133_cov_15.528436,281145,284078,g5490
NODE_17_length_913133_cov_15.528436,285088,286468,g5491
NODE_17_length_913133_cov_15.528436,288837,290139,g5492
NODE_17_length_913133_cov_15.528436,290338,291432,g5493
NODE_17_length_913133_cov_15.528436,292894,293825,g5494
NODE_17_length_913133_cov_15.528436,295149,295793,g5495
NODE_17_length_913133_cov_15.528436,297445,297729,g5496
NODE_17_length_913133_cov_15.528436,298206,298808,g5497
NODE_17_length_913133_cov_15.528436,299187,300563,g5498
NODE_17_length_913133_cov_15.528436,301215,302027,g5499
NODE_17_length_913133_cov_15.528436,303799,304986,g5500
NODE_17_length_913133_cov_15.528436,305253,306251,g5501
NODE_17_length_913133_cov_15.528436,307061,308801,g5502
NODE_17_length_913133_cov_15.528436,313252,314601,g5503
NODE_17_length_913133_cov_15.528436,317500,318588,g5504
NODE_17_length_913133_cov_15.528436,318852,320042,g5505
NODE_17_length_913133_cov_15.528436,320348,322030,g5506
NODE_17_length_913133_cov_15.528436,322389,324689,g5507
NODE_17_length_913133_cov_15.528436,325187,326794,g5508
NODE_17_length_913133_cov_15.528436,327410,328744,g5509
NODE_17_length_913133_cov_15.528436,329909,332912,g5510
NODE_17_length_913133_cov_15.528436,333546,337582,g5511
NODE_17_length_913133_cov_15.528436,337976,340015,g5512
NODE_17_length_913133_cov_15.528436,341691,343874,g5513
NODE_17_length_913133_cov_15.528436,344891,346738,g5514
NODE_17_length_913133_cov_15.528436,353530,355156,g5515
NODE_17_length_913133_cov_15.528436,357254,362263,g5516
NODE_17_length_913133_cov_15.528436,366306,367431,g5517
NODE_17_length_913133_cov_15.528436,368586,369393,g5518
NODE_17_length_913133_cov_15.528436,370440,371765,g5519
NODE_17_length_913133_cov_15.528436,372499,373827,g5520
NODE_17_length_913133_cov_15.528436,374623,375501,g5521
NODE_17_length_913133_cov_15.528436,375890,377763,g5522
NODE_17_length_913133_cov_15.528436,377924,379271,g5523
NODE_17_length_913133_cov_15.528436,386075,386866,g5524
NODE_17_length_913133_cov_15.528436,387366,389608,g5525
NODE_17_length_913133_cov_15.528436,390472,397038,g5526
NODE_17_length_913133_cov_15.528436,398416,399403,g5527
NODE_17_length_913133_cov_15.528436,400638,402274,g5528
NODE_17_length_913133_cov_15.528436,403177,405573,g5529
NODE_17_length_913133_cov_15.528436,409318,410507,g5530
NODE_17_length_913133_cov_15.528436,413320,413631,g5531
NODE_17_length_913133_cov_15.528436,418772,422521,g5532
NODE_17_length_913133_cov_15.528436,423581,425583,g5533
NODE_17_length_913133_cov_15.528436,426505,428321,g5534
NODE_17_length_913133_cov_15.528436,432530,433504,g5535
NODE_17_length_913133_cov_15.528436,434018,434796,g5536
NODE_17_length_913133_cov_15.528436,438523,439748,g5537
NODE_17_length_913133_cov_15.528436,444290,446192,g5538
NODE_17_length_913133_cov_15.528436,449143,450009,g5539
NODE_17_length_913133_cov_15.528436,454660,455534,g5540
NODE_17_length_913133_cov_15.528436,456042,456764,g5541
NODE_17_length_913133_cov_15.528436,458819,461108,g5542
NODE_17_length_913133_cov_15.528436,468378,470032,g5543
NODE_17_length_913133_cov_15.528436,474057,474880,g5544
NODE_17_length_913133_cov_15.528436,475940,476692,g5545
NODE_17_length_913133_cov_15.528436,477918,479036,g5546
NODE_17_length_913133_cov_15.528436,479400,482508,g5547
NODE_17_length_913133_cov_15.528436,484211,484999,g5548
NODE_17_length_913133_cov_15.528436,485631,486048,g5549
NODE_17_length_913133_cov_15.528436,487251,487613,g5550
NODE_17_length_913133_cov_15.528436,488031,490175,g5551
NODE_17_length_913133_cov_15.528436,493192,495931,g5552
NODE_17_length_913133_cov_15.528436,498670,500166,g5553
NODE_17_length_913133_cov_15.528436,500804,505102,g5554
NODE_17_length_913133_cov_15.528436,505362,506087,g5555
NODE_17_length_913133_cov_15.528436,506774,507307,g5556
NODE_17_length_913133_cov_15.528436,511776,514108,g5557
NODE_17_length_913133_cov_15.528436,515631,516383,g5558
NODE_17_length_913133_cov_15.528436,518078,518617,g5559
NODE_17_length_913133_cov_15.528436,519223,521126,g5560
NODE_17_length_913133_cov_15.528436,522411,523976,g5561
NODE_17_length_913133_cov_15.528436,525157,526191,g5562
NODE_17_length_913133_cov_15.528436,527577,528193,g5563
NODE_17_length_913133_cov_15.528436,528342,531061,g5564
NODE_17_length_913133_cov_15.528436,532611,533603,g5565
NODE_17_length_913133_cov_15.528436,534496,535599,g5566
NODE_17_length_913133_cov_15.528436,536053,537674,g5567
NODE_17_length_913133_cov_15.528436,538554,543496,g5568
NODE_17_length_913133_cov_15.528436,546491,547716,g5569
NODE_17_length_913133_cov_15.528436,548187,548723,g5570
NODE_17_length_913133_cov_15.528436,549579,550423,g5571
NODE_17_length_913133_cov_15.528436,551880,584876,g5572
NODE_17_length_913133_cov_15.528436,586902,587612,g5573
NODE_17_length_913133_cov_15.528436,588881,593950,g5574
NODE_17_length_913133_cov_15.528436,596005,628713,g5575
NODE_17_length_913133_cov_15.528436,632712,633958,g5576
NODE_17_length_913133_cov_15.528436,640754,642367,g5577
NODE_17_length_913133_cov_15.528436,643254,644850,g5578
NODE_17_length_913133_cov_15.528436,644896,646484,g5579
NODE_17_length_913133_cov_15.528436,646992,649241,g5580
NODE_17_length_913133_cov_15.528436,654661,655560,g5581
NODE_17_length_913133_cov_15.528436,658679,659230,g5582
NODE_17_length_913133_cov_15.528436,663264,664978,g5583
NODE_17_length_913133_cov_15.528436,665136,666170,g5584
NODE_17_length_913133_cov_15.528436,666931,669030,g5585
NODE_17_length_913133_cov_15.528436,670321,671768,g5586
NODE_17_length_913133_cov_15.528436,673909,675006,g5587
NODE_17_length_913133_cov_15.528436,675636,678112,g5588
NODE_17_length_913133_cov_15.528436,679350,680593,g5589
NODE_17_length_913133_cov_15.528436,686587,686919,g5590
NODE_17_length_913133_cov_15.528436,693869,695011,g5591
NODE_17_length_913133_cov_15.528436,698939,701071,g5592
NODE_17_length_913133_cov_15.528436,701705,703365,g5593
NODE_17_length_913133_cov_15.528436,703783,706119,g5594
NODE_17_length_913133_cov_15.528436,707105,707620,g5595
NODE_17_length_913133_cov_15.528436,708646,709671,g5596
NODE_17_length_913133_cov_15.528436,709895,711068,g5597
NODE_17_length_913133_cov_15.528436,711722,712850,g5598
NODE_17_length_913133_cov_15.528436,714349,714618,g5599
NODE_17_length_913133_cov_15.528436,716469,738636,g5600
NODE_17_length_913133_cov_15.528436,741210,742253,g5601
NODE_17_length_913133_cov_15.528436,742359,743615,g5602
NODE_17_length_913133_cov_15.528436,745224,746232,g5603
NODE_17_length_913133_cov_15.528436,746373,750595,g5604
NODE_17_length_913133_cov_15.528436,751628,753990,g5605
NODE_17_length_913133_cov_15.528436,756234,756660,g5606
NODE_17_length_913133_cov_15.528436,759414,759765,g5607
NODE_17_length_913133_cov_15.528436,760285,761424,g5608
NODE_17_length_913133_cov_15.528436,762044,764083,g5609
NODE_17_length_913133_cov_15.528436,776155,777449,g5610
NODE_17_length_913133_cov_15.528436,780505,782287,g5611
NODE_17_length_913133_cov_15.528436,782391,784907,g5612
NODE_17_length_913133_cov_15.528436,786617,788380,g5613
NODE_17_length_913133_cov_15.528436,789631,792240,g5614
NODE_17_length_913133_cov_15.528436,794131,794649,g5615
NODE_17_length_913133_cov_15.528436,795139,796521,g5616
NODE_17_length_913133_cov_15.528436,798473,800551,g5617
NODE_17_length_913133_cov_15.528436,802591,804223,g5618
NODE_17_length_913133_cov_15.528436,804493,805416,g5619
NODE_17_length_913133_cov_15.528436,807125,808495,g5620
NODE_17_length_913133_cov_15.528436,808709,809760,g5621
NODE_17_length_913133_cov_15.528436,810280,812841,g5622
NODE_17_length_913133_cov_15.528436,817232,819263,g5623
NODE_17_length_913133_cov_15.528436,819664,820503,g5624
NODE_17_length_913133_cov_15.528436,821510,829064,g5625
NODE_17_length_913133_cov_15.528436,829578,831560,g5626
NODE_17_length_913133_cov_15.528436,833710,834426,g5627
NODE_17_length_913133_cov_15.528436,836664,837440,g5628
NODE_17_length_913133_cov_15.528436,841071,842280,g5629
NODE_17_length_913133_cov_15.528436,846078,849303,g5630
NODE_17_length_913133_cov_15.528436,850353,851498,g5631
NODE_17_length_913133_cov_15.528436,852497,855648,g5632
NODE_17_length_913133_cov_15.528436,855847,856857,g5633
NODE_17_length_913133_cov_15.528436,859899,860444,g5634
NODE_17_length_913133_cov_15.528436,861308,866037,g5635
NODE_17_length_913133_cov_15.528436,867264,867854,g5636
NODE_17_length_913133_cov_15.528436,869959,871203,g5637
NODE_17_length_913133_cov_15.528436,871776,873097,g5638
NODE_17_length_913133_cov_15.528436,874801,876481,g5639
NODE_17_length_913133_cov_15.528436,876879,877598,g5640
NODE_17_length_913133_cov_15.528436,877991,878674,g5641
NODE_17_length_913133_cov_15.528436,879737,880509,g5642
NODE_17_length_913133_cov_15.528436,882753,883277,g5643
NODE_17_length_913133_cov_15.528436,885502,886160,g5644
NODE_17_length_913133_cov_15.528436,886699,888849,g5645
NODE_17_length_913133_cov_15.528436,889166,890530,g5646
NODE_17_length_913133_cov_15.528436,891054,894752,g5647
NODE_17_length_913133_cov_15.528436,896739,897023,g5648
NODE_17_length_913133_cov_15.528436,899007,899447,g5649
NODE_17_length_913133_cov_15.528436,900266,901179,g5650
NODE_17_length_913133_cov_15.528436,901351,903686,g5651
NODE_17_length_913133_cov_15.528436,905280,906617,g5652
NODE_17_length_913133_cov_15.528436,908790,909509,g5653
NODE_17_length_913133_cov_15.528436,910014,911965,g5654
NODE_18_length_895993_cov_12.416340,817,1165,g5655
NODE_18_length_895993_cov_12.416340,1504,3876,g5656
NODE_18_length_895993_cov_12.416340,4355,5575,g5657
NODE_18_length_895993_cov_12.416340,7083,9739,g5658
NODE_18_length_895993_cov_12.416340,10596,12302,g5659
NODE_18_length_895993_cov_12.416340,12586,13286,g5660
NODE_18_length_895993_cov_12.416340,16804,19074,g5661
NODE_18_length_895993_cov_12.416340,30841,32551,g5662
NODE_18_length_895993_cov_12.416340,36927,37355,g5663
NODE_18_length_895993_cov_12.416340,39387,41552,g5664
NODE_18_length_895993_cov_12.416340,42644,44854,g5665
NODE_18_length_895993_cov_12.416340,46797,49385,g5666
NODE_18_length_895993_cov_12.416340,50928,57503,g5667
NODE_18_length_895993_cov_12.416340,58410,59114,g5668
NODE_18_length_895993_cov_12.416340,61055,62210,g5669
NODE_18_length_895993_cov_12.416340,63091,65120,g5670
NODE_18_length_895993_cov_12.416340,69627,71094,g5671
NODE_18_length_895993_cov_12.416340,75726,78706,g5672
NODE_18_length_895993_cov_12.416340,79570,80986,g5673
NODE_18_length_895993_cov_12.416340,81221,83233,g5674
NODE_18_length_895993_cov_12.416340,83769,84560,g5675
NODE_18_length_895993_cov_12.416340,84862,90353,g5676
NODE_18_length_895993_cov_12.416340,93305,95357,g5677
NODE_18_length_895993_cov_12.416340,96182,97082,g5678
NODE_18_length_895993_cov_12.416340,98232,99861,g5679
NODE_18_length_895993_cov_12.416340,101147,102910,g5680
NODE_18_length_895993_cov_12.416340,104037,104963,g5681
NODE_18_length_895993_cov_12.416340,107569,108568,g5682
NODE_18_length_895993_cov_12.416340,108653,109720,g5683
NODE_18_length_895993_cov_12.416340,111891,114506,g5684
NODE_18_length_895993_cov_12.416340,114881,115486,g5685
NODE_18_length_895993_cov_12.416340,119511,121673,g5686
NODE_18_length_895993_cov_12.416340,124499,127261,g5687
NODE_18_length_895993_cov_12.416340,128568,132202,g5688
NODE_18_length_895993_cov_12.416340,132909,135782,g5689
NODE_18_length_895993_cov_12.416340,136420,137478,g5690
NODE_18_length_895993_cov_12.416340,138044,138786,g5691
NODE_18_length_895993_cov_12.416340,141322,141715,g5692
NODE_18_length_895993_cov_12.416340,143356,144141,g5693
NODE_18_length_895993_cov_12.416340,144906,145932,g5694
NODE_18_length_895993_cov_12.416340,148996,150033,g5695
NODE_18_length_895993_cov_12.416340,151002,152315,g5696
NODE_18_length_895993_cov_12.416340,152635,153864,g5697
NODE_18_length_895993_cov_12.416340,154577,155596,g5698
NODE_18_length_895993_cov_12.416340,156201,157097,g5699
NODE_18_length_895993_cov_12.416340,157416,159162,g5700
NODE_18_length_895993_cov_12.416340,162605,164066,g5701
NODE_18_length_895993_cov_12.416340,166224,169299,g5702
NODE_18_length_895993_cov_12.416340,182656,183903,g5703
NODE_18_length_895993_cov_12.416340,189260,191031,g5704
NODE_18_length_895993_cov_12.416340,193696,194358,g5705
NODE_18_length_895993_cov_12.416340,194727,195885,g5706
NODE_18_length_895993_cov_12.416340,197001,199163,g5707
NODE_18_length_895993_cov_12.416340,201174,202478,g5708
NODE_18_length_895993_cov_12.416340,207125,209551,g5709
NODE_18_length_895993_cov_12.416340,220134,221382,g5710
NODE_18_length_895993_cov_12.416340,224810,227203,g5711
NODE_18_length_895993_cov_12.416340,228324,229247,g5712
NODE_18_length_895993_cov_12.416340,229627,231381,g5713
NODE_18_length_895993_cov_12.416340,235091,236620,g5714
NODE_18_length_895993_cov_12.416340,237794,239591,g5715
NODE_18_length_895993_cov_12.416340,240317,242134,g5716
NODE_18_length_895993_cov_12.416340,242782,243399,g5717
NODE_18_length_895993_cov_12.416340,247603,251592,g5718
NODE_18_length_895993_cov_12.416340,252714,255350,g5719
NODE_18_length_895993_cov_12.416340,258921,262553,g5720
NODE_18_length_895993_cov_12.416340,263984,265074,g5721
NODE_18_length_895993_cov_12.416340,267113,267957,g5722
NODE_18_length_895993_cov_12.416340,269323,270357,g5723
NODE_18_length_895993_cov_12.416340,270644,271412,g5724
NODE_18_length_895993_cov_12.416340,272871,273635,g5725
NODE_18_length_895993_cov_12.416340,274338,274835,g5726
NODE_18_length_895993_cov_12.416340,275681,279017,g5727
NODE_18_length_895993_cov_12.416340,279770,281416,g5728
NODE_18_length_895993_cov_12.416340,283141,284541,g5729
NODE_18_length_895993_cov_12.416340,286920,287532,g5730
NODE_18_length_895993_cov_12.416340,288064,288498,g5731
NODE_18_length_895993_cov_12.416340,290119,291216,g5732
NODE_18_length_895993_cov_12.416340,291897,293955,g5733
NODE_18_length_895993_cov_12.416340,295467,296966,g5734
NODE_18_length_895993_cov_12.416340,297919,298698,g5735
NODE_18_length_895993_cov_12.416340,300900,303387,g5736
NODE_18_length_895993_cov_12.416340,305211,307204,g5737
NODE_18_length_895993_cov_12.416340,307751,310122,g5738
NODE_18_length_895993_cov_12.416340,311534,312387,g5739
NODE_18_length_895993_cov_12.416340,312877,313740,g5740
NODE_18_length_895993_cov_12.416340,313838,315274,g5741
NODE_18_length_895993_cov_12.416340,315634,318670,g5742
NODE_18_length_895993_cov_12.416340,320039,320920,g5743
NODE_18_length_895993_cov_12.416340,321364,323063,g5744
NODE_18_length_895993_cov_12.416340,325039,329489,g5745
NODE_18_length_895993_cov_12.416340,331692,332247,g5746
NODE_18_length_895993_cov_12.416340,335198,335909,g5747
NODE_18_length_895993_cov_12.416340,336507,337634,g5748
NODE_18_length_895993_cov_12.416340,340668,342219,g5749
NODE_18_length_895993_cov_12.416340,344008,345708,g5750
NODE_18_length_895993_cov_12.416340,352440,353903,g5751
NODE_18_length_895993_cov_12.416340,356041,357033,g5752
NODE_18_length_895993_cov_12.416340,360423,362728,g5753
NODE_18_length_895993_cov_12.416340,364547,366077,g5754
