seq_ID,seq_start,seq_end
NODE_4995_length_2550_cov_0.730912,1,2550
NODE_4997_length_2549_cov_0.838976,1,2549
NODE_4996_length_2549_cov_0.870355,1,2549
NODE_4999_length_2548_cov_0.615448,1,2548
NODE_4998_length_2548_cov_0.862040,1,2548
NODE_5000_length_2547_cov_0.701653,1,2547
NODE_5002_length_2546_cov_0.739562,1,2546
NODE_5001_length_2546_cov_0.899545,1,2546
NODE_5004_length_2545_cov_0.734491,1,2545
NODE_5003_length_2545_cov_0.882548,1,2545
NODE_5005_length_2544_cov_0.956558,1,2544
NODE_5009_length_2543_cov_0.774421,1,2543
NODE_5008_length_2543_cov_0.800911,1,2543
NODE_5007_length_2543_cov_0.856374,1,2543
NODE_5006_length_2543_cov_0.865894,1,2543
NODE_5010_length_2542_cov_0.777226,1,2542
NODE_5013_length_2541_cov_0.869511,1,2541
NODE_5012_length_2541_cov_0.888152,1,2541
NODE_5011_length_2541_cov_1.036040,1,2541
NODE_5015_length_2540_cov_0.647327,1,2540
NODE_5014_length_2540_cov_0.972234,1,2540
NODE_5017_length_2539_cov_0.949005,1,2539
NODE_5016_length_2539_cov_0.990050,1,2539
NODE_5020_length_2538_cov_0.712567,1,2538
NODE_5019_length_2538_cov_0.720448,1,2538
NODE_5018_length_2538_cov_0.965989,1,2538
NODE_5022_length_2537_cov_0.727386,1,2537
NODE_5021_length_2537_cov_1.038589,1,2537
NODE_5024_length_2536_cov_0.624325,1,2536
NODE_5023_length_2536_cov_0.741386,1,2536
NODE_5027_length_2535_cov_0.673173,1,2535
NODE_5026_length_2535_cov_0.901993,1,2535
NODE_5025_length_2535_cov_0.913621,1,2535
NODE_5029_length_2534_cov_0.606980,1,2534
NODE_5028_length_2534_cov_0.749065,1,2534
NODE_5031_length_2533_cov_0.815461,1,2533
NODE_5030_length_2533_cov_0.923525,1,2533
NODE_5037_length_2531_cov_0.739185,1,2531
NODE_5036_length_2531_cov_0.782446,1,2531
NODE_5035_length_2531_cov_0.784110,1,2531
NODE_5034_length_2531_cov_0.902246,1,2531
NODE_5033_length_2531_cov_0.903494,1,2531
NODE_5032_length_2531_cov_0.925957,1,2531
NODE_5040_length_2530_cov_0.735331,1,2530
NODE_5039_length_2530_cov_0.810237,1,2530
NODE_5038_length_2530_cov_0.837703,1,2530
NODE_5041_length_2529_cov_0.794754,1,2529
NODE_5042_length_2528_cov_0.932528,1,2528
NODE_5043_length_2527_cov_1.077500,1,2527
NODE_5045_length_2526_cov_0.924135,1,2526
NODE_5044_length_2526_cov_0.945811,1,2526
NODE_5047_length_2525_cov_0.729775,1,2525
NODE_5046_length_2525_cov_0.765638,1,2525
NODE_5048_length_2524_cov_1.105966,1,2524
NODE_5050_length_2523_cov_0.790484,1,2523
NODE_5049_length_2523_cov_0.832220,1,2523
NODE_5054_length_2522_cov_0.764092,1,2522
NODE_5053_length_2522_cov_0.797077,1,2522
NODE_5052_length_2522_cov_0.836326,1,2522
NODE_5051_length_2522_cov_0.902714,1,2522
NODE_5055_length_2521_cov_0.844194,1,2521
NODE_5057_length_2520_cov_0.631425,1,2520
NODE_5056_length_2520_cov_0.893857,1,2520
NODE_5059_length_2519_cov_0.828177,1,2519
NODE_5058_length_2519_cov_0.855769,1,2519
NODE_5061_length_2518_cov_0.636136,1,2518
NODE_5060_length_2518_cov_0.979088,1,2518
NODE_5062_length_2517_cov_0.774895,1,2517
NODE_5063_length_2516_cov_0.868983,1,2516
NODE_5065_length_2515_cov_0.774288,1,2515
NODE_5064_length_2515_cov_0.914992,1,2515
NODE_5066_length_2513_cov_0.962699,1,2513
NODE_5068_length_2512_cov_0.684277,1,2512
NODE_5067_length_2512_cov_0.712788,1,2512
NODE_5070_length_2511_cov_0.943372,1,2511
NODE_5069_length_2511_cov_1.262584,1,2511
NODE_5072_length_2510_cov_0.761225,1,2510
NODE_5071_length_2510_cov_0.780109,1,2510
NODE_5075_length_2509_cov_0.678421,1,2509
NODE_5074_length_2509_cov_0.740134,1,2509
NODE_5073_length_2509_cov_0.865659,1,2509
NODE_5077_length_2508_cov_0.849223,1,2508
NODE_5076_length_2508_cov_0.982360,1,2508
NODE_5079_length_2507_cov_0.740336,1,2507
NODE_5078_length_2507_cov_0.950840,1,2507
NODE_5083_length_2505_cov_0.781329,1,2505
NODE_5082_length_2505_cov_0.860387,1,2505
NODE_5081_length_2505_cov_0.870059,1,2505
NODE_5080_length_2505_cov_0.906644,1,2505
NODE_5084_length_2504_cov_0.685318,1,2504
NODE_5085_length_2503_cov_0.651936,1,2503
NODE_5088_length_2502_cov_0.685895,1,2502
NODE_5087_length_2502_cov_0.880000,1,2502
NODE_5086_length_2502_cov_0.966737,1,2502
NODE_5090_length_2501_cov_0.888374,1,2501
NODE_5089_length_2501_cov_0.911542,1,2501
NODE_5092_length_2500_cov_0.665402,1,2500
NODE_5091_length_2500_cov_0.836915,1,2500
NODE_5093_length_2499_cov_0.737774,1,2499
NODE_5094_length_2497_cov_0.760338,1,2497
NODE_5097_length_2496_cov_0.788940,1,2496
NODE_5096_length_2496_cov_0.971296,1,2496
NODE_5095_length_2496_cov_0.999578,1,2496
NODE_5099_length_2495_cov_0.668497,1,2495
NODE_5098_length_2495_cov_0.896959,1,2495
NODE_5101_length_2494_cov_0.699620,1,2494
NODE_5100_length_2494_cov_0.861428,1,2494
NODE_5104_length_2493_cov_0.678783,1,2493
NODE_5103_length_2493_cov_0.905748,1,2493
NODE_5102_length_2493_cov_1.026627,1,2493
NODE_5108_length_2492_cov_0.661734,1,2492
NODE_5107_length_2492_cov_0.726004,1,2492
NODE_5106_length_2492_cov_0.798732,1,2492
NODE_5105_length_2492_cov_0.811839,1,2492
NODE_5109_length_2491_cov_0.612521,1,2491
NODE_5110_length_2490_cov_0.780364,1,2490
NODE_5112_length_2489_cov_0.816257,1,2489
NODE_5111_length_2489_cov_0.848010,1,2489
NODE_5115_length_2488_cov_0.523931,1,2488
NODE_5114_length_2488_cov_0.605676,1,2488
NODE_5113_length_2488_cov_0.967810,1,2488
NODE_5117_length_2487_cov_0.652542,1,2487
NODE_5116_length_2487_cov_0.906356,1,2487
NODE_5124_length_2486_cov_0.655362,1,2486
NODE_5123_length_2486_cov_0.774057,1,2486
NODE_5122_length_2486_cov_0.858838,1,2486
NODE_5121_length_2486_cov_0.913947,1,2486
NODE_5120_length_2486_cov_0.953794,1,2486
NODE_5119_length_2486_cov_0.981772,1,2486
NODE_5118_length_2486_cov_1.063162,1,2486
NODE_5126_length_2484_cov_0.603734,1,2484
NODE_5125_length_2484_cov_0.790836,1,2484
NODE_5128_length_2483_cov_0.782258,1,2483
NODE_5127_length_2483_cov_0.817487,1,2483
NODE_5130_length_2482_cov_0.749894,1,2482
NODE_5129_length_2482_cov_0.865393,1,2482
NODE_5131_length_2481_cov_0.775701,1,2481
NODE_5134_length_2480_cov_0.674458,1,2480
NODE_5133_length_2480_cov_0.920102,1,2480
NODE_5132_length_2480_cov_0.921377,1,2480
NODE_5135_length_2479_cov_0.632653,1,2479
NODE_5138_length_2478_cov_0.797108,1,2478
NODE_5137_length_2478_cov_0.938749,1,2478
NODE_5136_length_2478_cov_1.024670,1,2478
NODE_5143_length_2477_cov_0.714043,1,2477
NODE_5142_length_2477_cov_0.722128,1,2477
NODE_5141_length_2477_cov_0.725532,1,2477
NODE_5140_length_2477_cov_0.762553,1,2477
NODE_5139_length_2477_cov_1.221702,1,2477
NODE_5146_length_2475_cov_0.683560,1,2475
NODE_5145_length_2475_cov_0.760221,1,2475
NODE_5144_length_2475_cov_1.252555,1,2475
NODE_5147_length_2474_cov_0.956540,1,2474
NODE_5149_length_2473_cov_0.731458,1,2473
NODE_5148_length_2473_cov_0.940750,1,2473
NODE_5153_length_2472_cov_0.771429,1,2472
NODE_5152_length_2472_cov_0.853305,1,2472
NODE_5151_length_2472_cov_1.034968,1,2472
NODE_5150_length_2472_cov_1.084009,1,2472
NODE_5154_length_2471_cov_0.742321,1,2471
NODE_5156_length_2470_cov_0.702518,1,2470
NODE_5155_length_2470_cov_0.946650,1,2470
NODE_5158_length_2468_cov_0.754378,1,2468
NODE_5157_length_2468_cov_0.825716,1,2468
NODE_5159_length_2467_cov_0.621368,1,2467
NODE_5161_length_2466_cov_0.712698,1,2466
NODE_5160_length_2466_cov_0.924327,1,2466
NODE_5162_length_2465_cov_0.663388,1,2465
NODE_5164_length_2464_cov_0.793325,1,2464
NODE_5163_length_2464_cov_0.982884,1,2464
NODE_5166_length_2463_cov_0.703767,1,2463
NODE_5165_length_2463_cov_0.792808,1,2463
NODE_5169_length_2462_cov_0.662099,1,2462
NODE_5168_length_2462_cov_0.663812,1,2462
NODE_5167_length_2462_cov_0.738330,1,2462
NODE_5173_length_2460_cov_0.591513,1,2460
NODE_5172_length_2460_cov_0.826404,1,2460
NODE_5171_length_2460_cov_0.854265,1,2460
NODE_5170_length_2460_cov_1.015002,1,2460
NODE_5174_length_2457_cov_0.589270,1,2457
NODE_5177_length_2455_cov_0.695447,1,2455
NODE_5176_length_2455_cov_0.752148,1,2455
NODE_5175_length_2455_cov_0.884880,1,2455
NODE_5178_length_2454_cov_0.926515,1,2454
NODE_5179_length_2453_cov_0.635426,1,2453
NODE_5182_length_2451_cov_0.577883,1,2451
NODE_5181_length_2451_cov_0.606282,1,2451
NODE_5180_length_2451_cov_0.696644,1,2451
NODE_5186_length_2450_cov_0.742574,1,2450
NODE_5185_length_2450_cov_0.760224,1,2450
NODE_5184_length_2450_cov_0.950495,1,2450
NODE_5183_length_2450_cov_0.983211,1,2450
NODE_5188_length_2449_cov_0.732989,1,2449
NODE_5187_length_2449_cov_0.869509,1,2449
NODE_5189_length_2448_cov_0.629039,1,2448
NODE_5193_length_2447_cov_0.607759,1,2447
NODE_5192_length_2447_cov_0.799138,1,2447
NODE_5191_length_2447_cov_0.837500,1,2447
NODE_5190_length_2447_cov_0.878879,1,2447
NODE_5194_length_2446_cov_0.741268,1,2446
NODE_5196_length_2444_cov_0.799309,1,2444
NODE_5195_length_2444_cov_0.899439,1,2444
NODE_5198_length_2443_cov_0.772021,1,2443
NODE_5197_length_2443_cov_0.872193,1,2443
NODE_5200_length_2440_cov_0.752270,1,2440
NODE_5199_length_2440_cov_0.788154,1,2440
NODE_5202_length_2439_cov_0.690311,1,2439
NODE_5201_length_2439_cov_0.744810,1,2439
NODE_5204_length_2438_cov_0.711813,1,2438
NODE_5203_length_2438_cov_0.787971,1,2438
NODE_5205_length_2436_cov_0.740580,1,2436
NODE_5206_length_2434_cov_0.851756,1,2434
NODE_5210_length_2433_cov_0.727233,1,2433
NODE_5209_length_2433_cov_0.794016,1,2433
NODE_5208_length_2433_cov_0.837381,1,2433
NODE_5207_length_2433_cov_0.869037,1,2433
NODE_5212_length_2432_cov_0.653796,1,2432
NODE_5211_length_2432_cov_0.756182,1,2432
NODE_5215_length_2431_cov_0.714410,1,2431
NODE_5214_length_2431_cov_0.745660,1,2431
NODE_5213_length_2431_cov_0.914062,1,2431
NODE_5216_length_2429_cov_0.786707,1,2429
NODE_5218_length_2428_cov_0.847892,1,2428
NODE_5217_length_2428_cov_0.943937,1,2428
NODE_5219_length_2427_cov_1.013043,1,2427
NODE_5222_length_2426_cov_0.763375,1,2426
NODE_5221_length_2426_cov_0.797303,1,2426
NODE_5220_length_2426_cov_0.844715,1,2426
NODE_5223_length_2424_cov_0.701785,1,2424
NODE_5224_length_2423_cov_0.711237,1,2423
NODE_5227_length_2422_cov_0.802614,1,2422
NODE_5226_length_2422_cov_0.805664,1,2422
NODE_5225_length_2422_cov_0.916776,1,2422
NODE_5230_length_2421_cov_0.608544,1,2421
NODE_5229_length_2421_cov_0.609852,1,2421
NODE_5228_length_2421_cov_0.794682,1,2421
NODE_5232_length_2420_cov_0.897950,1,2420
NODE_5231_length_2420_cov_1.001744,1,2420
NODE_5234_length_2418_cov_0.792230,1,2418
NODE_5233_length_2418_cov_1.003492,1,2418
NODE_5236_length_2417_cov_0.769432,1,2417
NODE_5235_length_2417_cov_1.029694,1,2417
NODE_5239_length_2415_cov_0.789773,1,2415
NODE_5238_length_2415_cov_0.822115,1,2415
NODE_5237_length_2415_cov_0.986014,1,2415
NODE_5243_length_2414_cov_0.688675,1,2414
NODE_5242_length_2414_cov_0.763446,1,2414
NODE_5241_length_2414_cov_0.826847,1,2414
NODE_5240_length_2414_cov_0.899869,1,2414
NODE_5246_length_2413_cov_0.628609,1,2413
NODE_5245_length_2413_cov_0.759843,1,2413
NODE_5244_length_2413_cov_0.918635,1,2413
NODE_5248_length_2412_cov_0.940919,1,2412
NODE_5247_length_2412_cov_1.056018,1,2412
NODE_5249_length_2409_cov_0.866784,1,2409
NODE_5250_length_2407_cov_0.746491,1,2407
NODE_5253_length_2405_cov_0.640035,1,2405
NODE_5252_length_2405_cov_0.897717,1,2405
NODE_5251_length_2405_cov_0.902985,1,2405
NODE_5256_length_2404_cov_0.675889,1,2404
NODE_5255_length_2404_cov_0.748353,1,2404
NODE_5254_length_2404_cov_0.770312,1,2404
NODE_5260_length_2403_cov_0.783392,1,2403
NODE_5259_length_2403_cov_0.790422,1,2403
NODE_5258_length_2403_cov_0.867311,1,2403
NODE_5257_length_2403_cov_0.883128,1,2403
NODE_5261_length_2402_cov_0.811868,1,2402
NODE_5263_length_2401_cov_0.805189,1,2401
NODE_5262_length_2401_cov_0.954705,1,2401
NODE_5264_length_2400_cov_0.733832,1,2400
NODE_5265_length_2399_cov_0.672975,1,2399
NODE_5266_length_2398_cov_0.792162,1,2398
NODE_5267_length_2397_cov_0.762996,1,2397
NODE_5268_length_2394_cov_0.850904,1,2394
NODE_5269_length_2393_cov_0.632392,1,2393
NODE_5270_length_2392_cov_0.902870,1,2392
NODE_5271_length_2391_cov_0.911219,1,2391
NODE_5273_length_2390_cov_0.853734,1,2390
NODE_5272_length_2390_cov_0.936810,1,2390
NODE_5274_length_2389_cov_0.791335,1,2389
NODE_5279_length_2388_cov_0.643078,1,2388
NODE_5278_length_2388_cov_0.782839,1,2388
NODE_5277_length_2388_cov_0.783282,1,2388
NODE_5276_length_2388_cov_0.893852,1,2388
NODE_5275_length_2388_cov_1.210084,1,2388
NODE_5280_length_2387_cov_1.002212,1,2387
NODE_5281_length_2385_cov_0.698849,1,2385
NODE_5282_length_2384_cov_0.846699,1,2384
NODE_5285_length_2383_cov_0.528812,1,2383
NODE_5284_length_2383_cov_0.713652,1,2383
NODE_5283_length_2383_cov_0.722518,1,2383
NODE_5289_length_2382_cov_0.784922,1,2382
NODE_5288_length_2382_cov_0.824834,1,2382
NODE_5287_length_2382_cov_0.922838,1,2382
NODE_5286_length_2382_cov_0.986696,1,2382
NODE_5290_length_2381_cov_0.905501,1,2381
NODE_5292_length_2380_cov_0.720817,1,2380
NODE_5291_length_2380_cov_0.823347,1,2380
NODE_5296_length_2378_cov_0.764993,1,2378
NODE_5295_length_2378_cov_0.851177,1,2378
NODE_5294_length_2378_cov_0.867614,1,2378
NODE_5293_length_2378_cov_0.888938,1,2378
NODE_5303_length_2377_cov_0.659111,1,2377
NODE_5302_length_2377_cov_0.661333,1,2377
NODE_5301_length_2377_cov_0.696889,1,2377
NODE_5300_length_2377_cov_0.870222,1,2377
NODE_5299_length_2377_cov_1.009333,1,2377
NODE_5298_length_2377_cov_1.021333,1,2377
NODE_5297_length_2377_cov_1.044889,1,2377
NODE_5305_length_2376_cov_0.866163,1,2376
NODE_5304_length_2376_cov_0.910182,1,2376
NODE_5306_length_2375_cov_0.778470,1,2375
NODE_5307_length_2374_cov_0.774366,1,2374
NODE_5308_length_2373_cov_0.742654,1,2373
NODE_5310_length_2372_cov_0.612918,1,2372
NODE_5309_length_2372_cov_0.736748,1,2372
NODE_5312_length_2371_cov_0.777184,1,2371
NODE_5311_length_2371_cov_1.146168,1,2371
NODE_5313_length_2370_cov_0.637093,1,2370
NODE_5314_length_2368_cov_0.769746,1,2368
NODE_5316_length_2367_cov_0.786161,1,2367
NODE_5315_length_2367_cov_0.884375,1,2367
NODE_5319_length_2366_cov_0.749888,1,2366
NODE_5318_length_2366_cov_0.767307,1,2366
NODE_5317_length_2366_cov_0.831175,1,2366
NODE_5321_length_2365_cov_0.777480,1,2365
NODE_5320_length_2365_cov_0.778820,1,2365
NODE_5323_length_2364_cov_1.004470,1,2364
NODE_5322_length_2364_cov_1.097899,1,2364
NODE_5325_length_2363_cov_0.880143,1,2363
NODE_5324_length_2363_cov_1.077370,1,2363
NODE_5327_length_2361_cov_0.740824,1,2361
NODE_5326_length_2361_cov_0.787377,1,2361
NODE_5328_length_2360_cov_0.811017,1,2360
NODE_5332_length_2358_cov_0.689377,1,2358
NODE_5331_length_2358_cov_0.699686,1,2358
NODE_5330_length_2358_cov_0.722546,1,2358
NODE_5329_length_2358_cov_1.078440,1,2358
NODE_5333_length_2357_cov_0.771749,1,2357
NODE_5334_length_2356_cov_0.552266,1,2356
NODE_5335_length_2355_cov_0.563285,1,2355
NODE_5336_length_2354_cov_0.868882,1,2354
NODE_5337_length_2353_cov_0.623540,1,2353
NODE_5338_length_2352_cov_0.644494,1,2352
NODE_5341_length_2349_cov_0.658866,1,2349
NODE_5340_length_2349_cov_0.869037,1,2349
NODE_5339_length_2349_cov_0.906391,1,2349
NODE_5344_length_2347_cov_0.767568,1,2347
NODE_5343_length_2347_cov_0.799099,1,2347
NODE_5342_length_2347_cov_0.912162,1,2347
NODE_5348_length_2344_cov_0.779883,1,2344
NODE_5347_length_2344_cov_0.788453,1,2344
NODE_5346_length_2344_cov_0.887686,1,2344
NODE_5345_length_2344_cov_0.955796,1,2344
NODE_5349_length_2343_cov_0.867780,1,2343
NODE_5351_length_2342_cov_0.866366,1,2342
NODE_5350_length_2342_cov_0.928668,1,2342
NODE_5353_length_2340_cov_0.772707,1,2340
NODE_5352_length_2340_cov_0.841392,1,2340
NODE_5354_length_2339_cov_0.763562,1,2339
NODE_5355_length_2338_cov_1.098598,1,2338
NODE_5359_length_2337_cov_0.723529,1,2337
NODE_5358_length_2337_cov_0.871041,1,2337
NODE_5357_length_2337_cov_0.879638,1,2337
NODE_5356_length_2337_cov_0.926244,1,2337
NODE_5363_length_2336_cov_0.689905,1,2336
NODE_5362_length_2336_cov_0.805794,1,2336
NODE_5361_length_2336_cov_0.895880,1,2336
NODE_5360_length_2336_cov_0.922137,1,2336
NODE_5366_length_2335_cov_0.611413,1,2335
NODE_5365_length_2335_cov_0.827446,1,2335
NODE_5364_length_2335_cov_0.969203,1,2335
NODE_5368_length_2334_cov_0.693702,1,2334
NODE_5367_length_2334_cov_0.788401,1,2334
NODE_5371_length_2333_cov_0.660925,1,2333
NODE_5370_length_2333_cov_0.925204,1,2333
NODE_5369_length_2333_cov_0.961469,1,2333
NODE_5373_length_2332_cov_0.543764,1,2332
NODE_5372_length_2332_cov_1.057143,1,2332
NODE_5377_length_2331_cov_0.777223,1,2331
NODE_5376_length_2331_cov_0.837568,1,2331
NODE_5375_length_2331_cov_0.842559,1,2331
NODE_5374_length_2331_cov_0.844828,1,2331
NODE_5378_length_2330_cov_0.866546,1,2330
NODE_5379_length_2329_cov_0.832879,1,2329
NODE_5381_length_2327_cov_0.793636,1,2327
NODE_5380_length_2327_cov_0.819545,1,2327
NODE_5383_length_2325_cov_0.876706,1,2325
NODE_5382_length_2325_cov_0.922657,1,2325
NODE_5385_length_2322_cov_0.797722,1,2322
NODE_5384_length_2322_cov_0.905239,1,2322
NODE_5386_length_2320_cov_0.939808,1,2320
NODE_5387_length_2319_cov_0.694343,1,2319
NODE_5390_length_2318_cov_0.763122,1,2318
NODE_5389_length_2318_cov_0.962574,1,2318
NODE_5388_length_2318_cov_1.031492,1,2318
NODE_5392_length_2317_cov_0.533333,1,2317
NODE_5391_length_2317_cov_0.642009,1,2317
NODE_5396_length_2315_cov_0.702925,1,2315
NODE_5395_length_2315_cov_0.783821,1,2315
NODE_5394_length_2315_cov_0.829982,1,2315
NODE_5393_length_2315_cov_0.951554,1,2315
NODE_5401_length_2314_cov_0.666209,1,2314
NODE_5400_length_2314_cov_0.684499,1,2314
NODE_5399_length_2314_cov_0.757659,1,2314
NODE_5398_length_2314_cov_0.957476,1,2314
NODE_5397_length_2314_cov_0.962963,1,2314
NODE_5402_length_2313_cov_0.723239,1,2313
NODE_5404_length_2312_cov_0.745080,1,2312
NODE_5403_length_2312_cov_0.768421,1,2312
NODE_5406_length_2311_cov_0.705586,1,2311
NODE_5405_length_2311_cov_0.721154,1,2311
NODE_5407_length_2310_cov_0.971141,1,2310
NODE_5409_length_2309_cov_0.592117,1,2309
NODE_5408_length_2309_cov_0.867553,1,2309
NODE_5411_length_2308_cov_0.809262,1,2308
NODE_5410_length_2308_cov_0.997707,1,2308
NODE_5413_length_2306_cov_0.739330,1,2306
NODE_5412_length_2306_cov_0.967875,1,2306
NODE_5415_length_2305_cov_0.686869,1,2305
NODE_5414_length_2305_cov_0.960514,1,2305
NODE_5416_length_2304_cov_0.822232,1,2304
NODE_5419_length_2303_cov_0.747702,1,2303
NODE_5418_length_2303_cov_0.781250,1,2303
NODE_5417_length_2303_cov_0.856158,1,2303
NODE_5423_length_2302_cov_0.670345,1,2302
NODE_5422_length_2302_cov_0.697931,1,2302
NODE_5421_length_2302_cov_0.870805,1,2302
NODE_5420_length_2302_cov_1.079540,1,2302
NODE_5426_length_2301_cov_0.739650,1,2301
NODE_5425_length_2301_cov_0.926403,1,2301
NODE_5424_length_2301_cov_1.086477,1,2301
NODE_5430_length_2300_cov_0.823286,1,2300
NODE_5429_length_2300_cov_0.884491,1,2300
NODE_5428_length_2300_cov_0.908882,1,2300
NODE_5427_length_2300_cov_0.919926,1,2300
NODE_5434_length_2299_cov_0.700276,1,2299
NODE_5433_length_2299_cov_0.798343,1,2299
NODE_5432_length_2299_cov_0.810773,1,2299
NODE_5431_length_2299_cov_1.005064,1,2299
NODE_5439_length_2298_cov_0.592354,1,2298
NODE_5438_length_2298_cov_0.615845,1,2298
NODE_5437_length_2298_cov_0.758176,1,2298
NODE_5436_length_2298_cov_0.830953,1,2298
NODE_5435_length_2298_cov_1.012437,1,2298
NODE_5440_length_2297_cov_0.674194,1,2297
NODE_5442_length_2296_cov_0.641309,1,2296
NODE_5441_length_2296_cov_0.661595,1,2296
NODE_5444_length_2295_cov_0.595018,1,2295
NODE_5443_length_2295_cov_0.844557,1,2295
NODE_5448_length_2293_cov_0.822715,1,2293
NODE_5447_length_2293_cov_0.840259,1,2293
NODE_5446_length_2293_cov_0.868421,1,2293
NODE_5445_length_2293_cov_0.890120,1,2293
NODE_5451_length_2292_cov_0.678060,1,2292
NODE_5450_length_2292_cov_0.860046,1,2292
NODE_5449_length_2292_cov_0.918707,1,2292
NODE_5452_length_2291_cov_0.904344,1,2291
NODE_5455_length_2290_cov_0.745261,1,2290
NODE_5454_length_2290_cov_0.885807,1,2290
NODE_5453_length_2290_cov_0.949607,1,2290
NODE_5456_length_2288_cov_0.815363,1,2288
NODE_5462_length_2287_cov_0.598148,1,2287
NODE_5461_length_2287_cov_0.689815,1,2287
NODE_5460_length_2287_cov_0.815278,1,2287
NODE_5459_length_2287_cov_0.878704,1,2287
NODE_5458_length_2287_cov_0.930556,1,2287
NODE_5457_length_2287_cov_1.043056,1,2287
NODE_5463_length_2286_cov_0.691061,1,2286
NODE_5464_length_2285_cov_0.839203,1,2285
NODE_5465_length_2284_cov_0.680575,1,2284
NODE_5468_length_2282_cov_0.767517,1,2282
NODE_5467_length_2282_cov_0.787935,1,2282
NODE_5466_length_2282_cov_0.835267,1,2282
NODE_5471_length_2281_cov_0.586815,1,2281
NODE_5470_length_2281_cov_0.882080,1,2281
NODE_5469_length_2281_cov_1.076602,1,2281
NODE_5472_length_2280_cov_0.652113,1,2280
NODE_5476_length_2279_cov_0.765335,1,2279
NODE_5475_length_2279_cov_0.811338,1,2279
NODE_5474_length_2279_cov_1.072491,1,2279
NODE_5473_length_2279_cov_1.077602,1,2279
NODE_5477_length_2278_cov_0.793119,1,2278
NODE_5478_length_2277_cov_0.651163,1,2277
NODE_5485_length_2276_cov_0.778036,1,2276
NODE_5484_length_2276_cov_0.795719,1,2276
NODE_5483_length_2276_cov_0.863658,1,2276
NODE_5482_length_2276_cov_0.882736,1,2276
NODE_5481_length_2276_cov_0.886459,1,2276
NODE_5480_length_2276_cov_0.924151,1,2276
NODE_5479_length_2276_cov_1.185668,1,2276
NODE_5487_length_2275_cov_0.685289,1,2275
NODE_5486_length_2275_cov_0.864991,1,2275
NODE_5488_length_2274_cov_0.821146,1,2274
NODE_5490_length_2273_cov_0.649581,1,2273
NODE_5489_length_2273_cov_0.929637,1,2273
NODE_5493_length_2271_cov_0.830690,1,2271
NODE_5492_length_2271_cov_0.894590,1,2271
NODE_5491_length_2271_cov_1.070429,1,2271
NODE_5495_length_2270_cov_0.903873,1,2270
NODE_5494_length_2270_cov_1.161456,1,2270
NODE_5500_length_2269_cov_0.747432,1,2269
NODE_5499_length_2269_cov_0.750700,1,2269
NODE_5498_length_2269_cov_0.761438,1,2269
NODE_5497_length_2269_cov_0.788515,1,2269
NODE_5496_length_2269_cov_0.939309,1,2269
NODE_5502_length_2268_cov_0.563755,1,2268
NODE_5501_length_2268_cov_0.739374,1,2268
NODE_5504_length_2267_cov_0.783645,1,2267
NODE_5503_length_2267_cov_0.801869,1,2267
NODE_5507_length_2266_cov_0.576438,1,2266
NODE_5506_length_2266_cov_0.737728,1,2266
NODE_5505_length_2266_cov_0.771856,1,2266
NODE_5508_length_2263_cov_0.687734,1,2263
NODE_5512_length_2262_cov_0.713817,1,2262
NODE_5511_length_2262_cov_0.721780,1,2262
NODE_5510_length_2262_cov_0.785012,1,2262
NODE_5509_length_2262_cov_1.116628,1,2262
NODE_5514_length_2261_cov_0.784911,1,2261
NODE_5513_length_2261_cov_0.844892,1,2261
NODE_5515_length_2260_cov_0.581810,1,2260
NODE_5517_length_2259_cov_0.741557,1,2259
NODE_5516_length_2259_cov_0.877580,1,2259
NODE_5518_length_2258_cov_0.893008,1,2258
NODE_5521_length_2257_cov_0.909859,1,2257
NODE_5520_length_2257_cov_1.076526,1,2257
NODE_5519_length_2257_cov_1.107512,1,2257
NODE_5522_length_2255_cov_0.882049,1,2255
NODE_5524_length_2254_cov_0.633756,1,2254
NODE_5523_length_2254_cov_1.020216,1,2254
NODE_5529_length_2253_cov_0.793039,1,2253
NODE_5528_length_2253_cov_0.822672,1,2253
NODE_5527_length_2253_cov_0.952493,1,2253
NODE_5526_length_2253_cov_0.980715,1,2253
NODE_5525_length_2253_cov_1.016933,1,2253
NODE_5532_length_2252_cov_0.713412,1,2252
NODE_5531_length_2252_cov_0.810353,1,2252
NODE_5530_length_2252_cov_0.887059,1,2252
NODE_5535_length_2251_cov_0.667137,1,2251
NODE_5534_length_2251_cov_0.774011,1,2251
NODE_5533_length_2251_cov_0.879944,1,2251
NODE_5537_length_2250_cov_0.700895,1,2250
NODE_5536_length_2250_cov_0.909562,1,2250
NODE_5540_length_2249_cov_0.731385,1,2249
NODE_5539_length_2249_cov_0.772385,1,2249
NODE_5538_length_2249_cov_0.828935,1,2249
NODE_5545_length_2248_cov_0.694012,1,2248
NODE_5544_length_2248_cov_0.793494,1,2248
NODE_5543_length_2248_cov_0.826968,1,2248
NODE_5542_length_2248_cov_0.841584,1,2248
NODE_5541_length_2248_cov_0.872230,1,2248
NODE_5551_length_2246_cov_0.638981,1,2246
NODE_5550_length_2246_cov_0.651723,1,2246
NODE_5549_length_2246_cov_0.722039,1,2246
NODE_5548_length_2246_cov_0.779613,1,2246
NODE_5547_length_2246_cov_0.801793,1,2246
NODE_5546_length_2246_cov_0.981123,1,2246
NODE_5552_length_2245_cov_0.734655,1,2245
NODE_5553_length_2244_cov_0.840812,1,2244
